title,label,label_score
evaluasi ganjil genap kadishub dki kualitas udara membaik,non-clickbait,0
stiker disabilitas ganjil genap berlaku 1 tahun,non-clickbait,0
novanto ajukan banding jaksa duga hindari tambahan hukuman,non-clickbait,0
5 bank tawarkan bunga deposito tertinggi,clickbait,1
persiapan mobil tua touring jarak ,clickbait,1
ria irawan kiriman bunga presiden jokowi,non-clickbait,0
temui laode syarif rektor ipb dukungan kpk,non-clickbait,0
papua butuh aparat keamanan pelayanan kesehatan pendidikan,non-clickbait,0
jaga keamanan laut terorisme susi gandeng bnpt,non-clickbait,0
kapal vietnam zee indonesia menteri susi,clickbait,1
panas panas 5 minuman es asli indonesia bikin segar,clickbait,1
pembatasan mobil tua harapan komunitas volkswagen indonesia,clickbait,1
pengendara bertanggung dipidana ,clickbait,1
puluhan mahasiswa demo pelantikan dprd lhokseumawe,non-clickbait,0
betrand peto resmi pindah jakarta sekolahnya,clickbait,1
kronologi kecelakaan bus mira vs innova nganjuk madiun,clickbait,1
kelompok pendukung penolak revisi uu kpk gelar unjuk dpr,non-clickbait,0
jack ma putuskan pensiun alibaba hadapi kondisi sulit ,clickbait,1
kpk mafia migas petral siang,non-clickbait,0
59 pns terjaring operasi patuh jaya tangsel,non-clickbait,0
kirim manggis china kenaikan nilai ekspor manggis indonesia,non-clickbait,0
oktober band cadas burgerkill gelar tur 16 kota amerika serikat,non-clickbait,0
4 fakta zara jkt48 peran virgo ,clickbait,1
30 tersangka kerusuhan papua barat,non-clickbait,0
uu ruzhanul dprd ban serep tanggapan ridwan kamil,clickbait,1
ac korslet lantai 3 ruko itc fatmawati terbakar,non-clickbait,0
anggaran pilkada surakarta 2020 capai rp 178 miliar rinciannya,clickbait,1
ganjil genap diterapkan kecepatan kendaraan 4 jalan jaktim meningkat,non-clickbait,0
organisasi insinyur asean penghargaan presiden,non-clickbait,0
pelanggar ganjil genap jalan panjaitan turun 20 persen,non-clickbait,0
panggilan direspons polisi kirim panggilan veronica koman,non-clickbait,0
cium bau menyengat warga temukan mayat membusuk kontrakan,non-clickbait,0
kembangkan kapal riset nasional susi gandeng lipi,non-clickbait,0
lakukan pencegahan imigrasi pulangkan veronica koman,clickbait,1
wagub uu masjid bantu sosialisasikan program pemprov jabar,non-clickbait,0
video youtube lemot smartphone  mengatasinya,clickbait,1
hadapi sidang perdana kepemilikan senpi kivlan zen pakai kursi roda,non-clickbait,0
kadishub dki pelanggar ganjil genap relatif,non-clickbait,0
bank dunia prediksi pertumbuhan ekonomi ri 5 persen 2020,non-clickbait,0
jokowi setujui pemekaran wilayah papua papua barat  ,non-clickbait,0
kivlan zen hadiri sidang perdana kondisi sakit,non-clickbait,0
jokowi usulkan revisi 74 undang undang hambat investasi,non-clickbait,0
kabut asap 23 rute penerbangan lion group bandara apt pranoto dialihkan balikpapan,non-clickbait,0
kabut asap riau walhi pemerintah terbuka lahan konsesi,non-clickbait,0
desak jokowi sivitas lipi tolak revisi uu kpk,non-clickbait,0
melanie subono doain eyang habibie tahlilan,non-clickbait,0
kekeringan meluas pemerintah gorontalo tetapkan status darurat,non-clickbait,0
jokowi 141 juta penduduk ri kelas 2020 maksudnya ,clickbait,1
alasan terowongan tol cisumdawu mrt,clickbait,1
toyota calya 2019 meluncur simak detail harganya,clickbait,1
melemah kurs rupiah 6 bank,clickbait,1
akibat kabut asap  kualitas udara palangkaraya kategori berbahaya,non-clickbait,0
diskon 50 persen penunggak pajak kendaraan dki,non-clickbait,0
banjir kritik jokowi pastikan revisi uu kpk jalan,non-clickbait,0
sinergi bumn telkom jasindo barter layanan,non-clickbait,0
fraksi demokrat dprd bandung benarkan anggotanya ditahan polresta padang,non-clickbait,0
agus rahardjo pastikan saut situmorang mundur kpk,non-clickbait,0
siswa iseng bakar sampah sekolah 2 laboratorium ludes terbakar,non-clickbait,0
alasan trotoar kalimalang tengah jalan,clickbait,1
pengusaha jokowi ingatkan ketidakpastian ekonomi global,non-clickbait,0
polisi tangkap komplotan pencuri pemerkosa kawasan senen,non-clickbait,0
ketua kpk nantikan pertemuan presiden,non-clickbait,0
pemprov dki hapus denda 9 jenis pajak 30 desember 2019,non-clickbait,0
ekspor perikanan indonesia kalah vietnam,clickbait,1
usulan wagub 1 anies diatur uu selera gubernur dprd,non-clickbait,0
kontes ikan koi bandung pecahkan rekor dunia,non-clickbait,0
speed boat terbalik klungkung turis asing meninggal,non-clickbait,0
corolla altis meluncur stok model habis,non-clickbait,0
500 pecinta burung anggota dewan ramaikan lomba berkicau mamuju tengah,non-clickbait,0
warga bantul ditemukan tewas samping rel kereta api,non-clickbait,0
senin kpk panggil melchias marcus mekeng saksi,non-clickbait,0
kabut asap ganggu penerbangan kemenhub masyarakat bersabar,non-clickbait,0
hipmi jokowi pilih menteri pro pengusaha,non-clickbait,0
tips tampil unggul dibanding kandidat pencari,clickbait,1
kabut asap palangkaraya pekat sekolah diliburkan,non-clickbait,0
crown group raih penghargaan bergengsi australia,non-clickbait,0
jokowi kpk mengenal pengembalian mandat,non-clickbait,0
tipu 200 calon jamaah umrah bos agen travel pt damtour ditangkap polisi,non-clickbait,0
smf grab rilis kpr bunga,non-clickbait,0
agus rahardjo lantik sekjen direktur penuntutan kpk,non-clickbait,0
sepekan suhu bengkulu dingin penyebabnya,clickbait,1
disinggung iriana jokowi kondisi terkini bahagia bekasi,clickbait,1
dpr dinilai sengaja pilih firli ketua kpk,non-clickbait,0
kekeringan parah warga bangun tandon kolam terpal,non-clickbait,0
posko kesehatan call center disiagakan korban kabut asap riau,non-clickbait,0
eduardo almeida bertekad selamatkan semen padang degradasi,non-clickbait,0
dpr bentuk pansus pengkajian pemindahan kota,non-clickbait,0
modal desa kutuh raup puluhan miliar rupiah,clickbait,1
agustus september 2019 titik api kalteng,non-clickbait,0
kewenangan dewan pengawas mengawasi kinerja kpk ,clickbait,1
berstatus waspada kondisi gunung slamet ,clickbait,1
15 jam terbakar tpas makassar padam bau busuk tercium,non-clickbait,0
masyarakat garut selatan percepatan pemekaran,non-clickbait,0
terima ditilang pelanggar lintas bakar motornya,non-clickbait,0
pemprov dki potong tunggakan pajak 50 persen rinciannya,clickbait,1
pdi penyerahan mandat pimpinan kpk presiden bijaksana,non-clickbait,0
indeks standar pencemaran udara batam turun dinkes larang hamil rumah,non-clickbait,0
pagi pimpinan kpk lantik pejabat,non-clickbait,0
5 keunggulan daihatsu sigra,clickbait,1
chrisye google doodle,non-clickbait,0
pemerintah luncurkan program tol udara tekan harga tiket pesawat 2020,non-clickbait,0
5 menarik balkonjazz festival 2019 pasar balkon ditutup yura yunita,clickbait,1
minimarket cikupa terbakar unit pemadam kebakaran dikerahkan,non-clickbait,0
kabut asap menebal penerbangan lokal lingga riau dibatalkan,non-clickbait,0
bekasi iriana bikin kuis berhadiah sepeda laptop,non-clickbait,0
pulang daftar harga tiket laga timnas 16,clickbait,1
5 fitur menarik toyota calya wajib,clickbait,1
resmikan gerakan indonesia bersih bekasi iriana jokowi singgung sampah bahagia,non-clickbait,0
alasan kolonel beben maju pilkada tangsel 2020,clickbait,1
sampah mengancam pengelola pelabuhan kcn marunda terlibat bersihkan laut,non-clickbait,0
bmkg peringatkan gelombang tinggi perairan kepri kabut asap,non-clickbait,0
bencana asap kpai dorong anak anak belajar online,non-clickbait,0
daihatsu sigra 2019 resmi meluncur ubahannya,clickbait,1
calon wali kota tangsel kolonel beben mundur tni,non-clickbait,0
jadwal kualifikasi piala asia 16 indonesia vs filipina,non-clickbait,0
kalah marquez quartararo ,clickbait,1
duduk perkara kecelakaan tol jogorawi gereja mobil pecah ban,non-clickbait,0
robertson firmino membawa dampak liverpool,non-clickbait,0
spongebob squarepants gundala disanksi kpi  istri justin bieber curhat pernikahan,non-clickbait,0
bj habibie tutup usia  johan budi pamit  pelukan xanana habibie,non-clickbait,0
diisolasi rs putra elvy sukaesih dijenguk,non-clickbait,0
istri ridwan kamil warga jabar makan kecap kerupuk,non-clickbait,0
watford vs arsenal the gunners gagal pertahankan keunggulan 2 gol ,non-clickbait,0
indonesia terima bendera simbolis tuan rumah fiba world cup 2023,non-clickbait,0
damai pengacara hamil obat kedaluwarsa,non-clickbait,0
pertengahan september serapan apbd dki 2019 476 persen,non-clickbait,0
korban pelemparan batu derita 9 jahitan bermain bola,non-clickbait,0
tuduhan polisi bantahan veronica koman,clickbait,1
kabut asap kemenhub bandara kalimantan sumatera beroperasi,non-clickbait,0
toyota calya daihatsu sigra terbaru meluncur siang,non-clickbait,0
nestle targetkan nol emisi gas rumah kaca 2050,non-clickbait,0
dituduh as serang pabrik minyak arab saudi iran perang,non-clickbait,0
oktober jakarta culinary feastival digelar ,non-clickbait,0
diajak pdi ppp tentukan arah koalisi pilkada depok,non-clickbait,0
google photos fitur instagram stories,non-clickbait,0
terminal 2 bandara soekarno hatta terminal traveloka ,clickbait,1
hamka hamzah kutuk pelemparan batu bus persib dorong pelaku dicari,non-clickbait,0
lahan 26 perusahaan sawit kalbar disegel terkait karhutla daftarnya,clickbait,1
pdi dukung jokowi merevisi uu kpk alasannya,clickbait,1
wejangan inisiator esemka,non-clickbait,0
tanggapi serangan drone pabrik minyak saudi aramco trump as menembak,non-clickbait,0
pengendara rambu ganjil genap pemerintah revisi aturan pembuatan sim,non-clickbait,0
jogja kota batik dunia unjuk gigi lisbon portugal,non-clickbait,0
bmkg jabodetabek cerah berawan,non-clickbait,0
3 investor asing tertarik bangun lrt jawa timur ,clickbait,1
korban asap posko kesehatan kian obat obatan menipis,non-clickbait,0
pkb pesimistis koalisi gemuk dibentuk lawan pks pilkada depok,non-clickbait,0
gelar 1010 brands festival belanja shopee gratis ongkir,non-clickbait,0
mitsubishi pajero sport triton temani perjalanan mendaki semeru,non-clickbait,0
mobil listrik cocok dipakai drift,non-clickbait,0
samsung boyong tim sport detonator tgs 2019,non-clickbait,0
jefri nichol jalani sidang lanjutan narkoba,non-clickbait,0
anak keseringan main hp dampaknya ,clickbait,1
harga emas antam rp 8000,non-clickbait,0
duduk perkara teguran kpi animasi spongebob squarepants,non-clickbait,0
penyebab bayi 4 sumsel meninggal sesak napas diduga terpapar kabut asap,clickbait,1
tpa antang makassar terbakar 15 jam warga disesaki asap sampah ,non-clickbait,0
ketentuan penyadapan diatur draf revisi uu kpk ,clickbait,1
dampak kabut asap puluhan ribu warga terserang ispa warga salat hujan,non-clickbait,0
utang negeri indonesia tembus rp 5534 triliun,non-clickbait,0
dibutuhkan komitmen pariwisata maratua mendunia,non-clickbait,0
kitkat ganti kemasan plastik kertas origami,non-clickbait,0
bus persib dilempari batu 2 pemain terluka kronologinya,clickbait,1
agus rahardjo pastikan aktivitas kpk berjalan,non-clickbait,0
 bnpb kewalahan padamkan api kebakaran meluas kabut asap parah,non-clickbait,0
jokowi pimpinan kpk bijak bernegara,non-clickbait,0
jadwal update android 10 ponsel realme,clickbait,1
agus rahardjo pegawai kpk terima firli cs pimpinan,non-clickbait,0
pidato rasis ketua nasdem tanjungpinang dihentikan,non-clickbait,0
jokowi hipmi menteri pro pengusaha,non-clickbait,0
pemkot jakarta utara pasang alat pengukur kualitas udara lokasi peleburan alumunium,non-clickbait,0
ubahan eksterior interior toyota calya 2019,clickbait,1
motogp 2019 marquez termotivasi cemoohan fans rossi,non-clickbait,0
dibahas tertutup dpr pemerintah sepakati rkuhp,non-clickbait,0
fraksi pdi pabrik keluarkan limbah asap aturan main jakarta,non-clickbait,0
terkait karhutla presiden jokowi dikirimi surat berisi 10 desakan,non-clickbait,0
dpr sahkan ruu perkawinan batas usia perkawinan 19 tahun,non-clickbait,0
identitas 2 wna korban speed boat terbalik devils tear nusa lembongan,non-clickbait,0
aktivis icw seleksi calon wali kota tangsel pdi,non-clickbait,0
daihatsu sigra 2019 pakai air circulator ac double blower,non-clickbait,0
viral plus minus toyota calya daihatsu sigra,clickbait,1
rumah terbakar kalideres pemiliknya diduga alami gangguan jiwa,non-clickbait,0
intip 3 arloji seiko bertema monster hunt,clickbait,1
dilibatkan revisi uu kpk kirim surat dpr,non-clickbait,0
petugas kebersihan temukan janin tumpukan sampah,non-clickbait,0
keringanan pajak kendaraan warga dki jakarta,non-clickbait,0
fahri hamzah usul jokowi lantik firli cs alasannya,clickbait,1
pln rasio elektrifikasi ntt capai 100 persen,non-clickbait,0
10 varian harga lengkap daihatsu sigra 2019,clickbait,1
sd terpapar asap industri cilincing dipasangi kain filter,non-clickbait,0
pendiri kaskus andrew darwis dilaporkan pemalsuan ,non-clickbait,0
konstruksi terowongan menunjang pengembangan kawasan pariwisata,non-clickbait,0
pembahasan tertutup dpr tunda pengesahan rkuhp,non-clickbait,0
kkp rencana reklamasi disertai perencanaan akurat,non-clickbait,0
driver grabcar beli rumah bunga kpr syaratnya,clickbait,1
ketua kppg harap caleg perempuan golkar pimpin alat kelengkapan dewan,non-clickbait,0
trotoar kalimalang tengah jalan dibongkar,non-clickbait,0
bowo sidik akui perintahkan direktur perusahaan miliknya urus penerimaan fee,non-clickbait,0
burung kolibri penyambung rantai kehidupan bangka belitung terancam punah,non-clickbait,0
perombakan direksi garuda indonesia panggil manajemen sriwijaya besok ,non-clickbait,0
3 penyebab rendahnya minat baca anak indonesia ,clickbait,1
puskesmas cilincing warga mengeluh batuk dampak industri peleburan alumunium,non-clickbait,0
gantikan dimas ekky andi gilang turun moto2 gp san marino,non-clickbait,0
dana non apbn kcn lanjutkan pembangunan pelabuhan marunda,non-clickbait,0
pemkab sanggau ajukan pencabutan izin 5 perusahaan kelapa sawit terkait karhutla,non-clickbait,0
bowo sidik kepercayaannya catat penerimaan fee pt htk,non-clickbait,0
pim muara transaksi harian pembelian ikan tembus rp 7 miliar,non-clickbait,0
direksi sriwijaya air dicopot mantan pejabat garuda,non-clickbait,0
eks pimpinan kpk dpr pemerintah buru buru revisi uu kpk,non-clickbait,0
rangka honda genio dipakai motor listrik,non-clickbait,0
ganjil genap penumpang mrt bertambah,non-clickbait,0
dprd dki gubernur wajib lapor ganti wali kota anies,non-clickbait,0
wiranto pengangkutan mahasiswa papua hercules berjalan,non-clickbait,0
bekas dirut petral ditetapkan tersangka mafia migas,non-clickbait,0
akademisi papua sulit terima mahasiswa bersamaan,non-clickbait,0
30 tersangka kerusuhan papua barat 12 dpo perannya,clickbait,1
wajibkan peserta audisi kenakan logo pb djarum diapresiasi,non-clickbait,0
beragam modifikasi komunitas kendaraan listrik ,clickbait,1
cepat prediksi pemadaman listrik kepulauan seribu 15 jam,non-clickbait,0
ganjil genap mrt naikkan target penumpang 100000,non-clickbait,0
aburizal kondisi habibie pagi,non-clickbait,0
rumah jati padang terbakar diduga berasal obat nyamuk ,non-clickbait,0
rapat paripurna pengesahan revisi uu kpk dinilai cacat etik,non-clickbait,0
penusuk santri minum 20 obat obatan terlarang membunuh,non-clickbait,0
kivlan zen didakwa kuasai 4 senjata api 117 peluru tajam ilegal,non-clickbait,0
kivlan zen rp 25 juta matai wiranto luhut,non-clickbait,0
ganjar pranowo esemka mobil dinas pemprov jateng,non-clickbait,0
tahun lesehan murid sdn pekayon jaya 3 belajar meja,non-clickbait,0
viral stand up comedy kiky saputri bikin fadli zon geleng geleng kepala,clickbait,1
prostitusi online karimun korban berutang terpaksa jual membayar,non-clickbait,0
dukun palsu setubuhi siswi smp ancam korban gila menolak,non-clickbait,0
tahun pemprov dki blokir rekening cabut izin usaha penunggak pajak,non-clickbait,0
perahu dihantam ombak 2 nelayan cilacap hilang,non-clickbait,0
petisi ganti nama bijb bj habibie ridwan kamil dukungan,non-clickbait,0
tahapan kompetisi voli liga mahasiswa jawa timur,clickbait,1
remaja diperkosa ayah angkat malamnya dicabuli kekasih,non-clickbait,0
survei terbaru bps masyarakat indonesia anti korupsi,non-clickbait,0
jjc pastikan konstruksi tol layang jakarta cikampek tuntas september,non-clickbait,0
6025 warga kalbar tercatat menderita ispa,non-clickbait,0
ormas trikarya tuntut kader pembangkang golkar sanksi,non-clickbait,0
perkenalkan gadis anggota dprd maluku berusia 24 tahun,clickbait,1
kemendag  daging impor wajib penuhi persyaratan halal,non-clickbait,0
1000 mobil mewah jakarta tunggak pajak,non-clickbait,0
dprd usulkan posisi wagub dki jakarta diisi 1,non-clickbait,0
khofifah ganjar sepakat kelola sungai bengawan solo,non-clickbait,0
